replicate_index,date,btc_eth_price,change_pct
0,2024-01-24,17.939251520726,0.83047338
0,2024-08-02,20.572022828664,0.83314634
0,2024-08-02,20.572022828664,0.83314634
0,2024-12-16,26.60544200627,0.83742612
0,2025-09-08,26.027153545007,0.84068815
0,2025-04-04,46.172173434274,0.84678991
0,2025-04-04,46.172173434274,0.84678991
0,2024-02-11,19.263514240942,0.85292212
0,2024-02-11,19.263514240942,0.85292212
0,2025-09-13,24.838440367955,0.86160518
0,2025-09-13,24.838440367955,0.86160518
0,2024-06-22,18.387402160693,0.86448468
0,2025-04-28,52.791683100117,0.87157142
0,2025-02-20,35.905943088303,0.89043094
0,2025-02-20,35.905943088303,0.89043094
0,2024-06-10,18.959563446709,0.89708118
0,2025-10-14,27.401895153572,0.90413569
0,2024-04-18,20.716771754483,0.9110242
0,2024-04-18,20.716771754483,0.9110242
0,2024-07-13,18.645644653049,0.92090615
0,2024-01-20,16.871194303549,0.92406735
0,2024-06-06,18.565430673784,0.93480986
0,2024-08-25,23.390046296296,0.9448058
0,2024-08-25,23.390046296296,0.9448058
0,2024-12-14,26.205156631986,0.95763238
0,2025-10-23,28.539166696904,0.9605602
0,2024-06-29,18.05393179824,0.9715075
0,2024-06-29,18.05393179824,0.9715075
0,2024-05-09,20.776888795196,0.97470264
0,2025-12-25,30.035974271609,0.97825679
0,2025-12-25,30.035974271609,0.97825679
0,2025-12-25,30.035974271609,0.97825679
0,2024-01-22,17.09839760506,0.99201076
0,2024-04-10,19.920277755841,0.99481015
0,2024-07-21,19.278312210516,1.00296338
0,2025-10-30,28.474354357512,1.00761861
0,2025-03-06,40.829887405793,1.01263712
0,2025-03-06,40.829887405793,1.01263712
0,2024-12-26,28.723818987463,1.01639154
0,2025-08-21,26.62553965008,1.01998633
0,2025-08-21,26.62553965008,1.01998633
0,2024-05-06,20.62178317375,1.02266606
0,2024-11-17,29.211435331743,1.02739262
0,2025-02-13,36.107531060252,1.03028899
0,2025-02-13,36.107531060252,1.03028899
0,2025-02-13,36.107531060252,1.03028899
0,2025-04-13,52.424222692496,1.06120761
0,2025-10-22,28.267639007834,1.06387244
0,2025-08-28,24.951012049741,1.06757053
0,2025-08-28,24.951012049741,1.06757053
0,2025-01-27,32.079493344648,1.06969062
