replicate_index,date,eth_bnb_price,change_pct
0,2025-05-31,3.841732737933,-0.57402236
0,2025-05-31,3.841732737933,-0.57402236
0,2025-07-26,4.715563618954,-0.57224092
0,2024-07-12,5.870514645292,-0.5693171
0,2024-07-12,5.870514645292,-0.5693171
0,2024-07-12,5.870514645292,-0.5693171
0,2024-07-12,5.870514645292,-0.5693171
0,2024-06-29,5.923340298141,-0.56134098
0,2024-06-29,5.923340298141,-0.56134098
0,2024-06-29,5.923340298141,-0.56134098
0,2025-12-27,3.488541395393,-0.55323222
0,2025-12-27,3.488541395393,-0.55323222
0,2024-10-25,4.242550894241,-0.55229305
0,2023-12-25,8.510977071782,-0.54710162
0,2025-06-16,3.908642771584,-0.54656698
0,2025-09-24,4.077134445535,-0.52582774
0,2025-09-24,4.077134445535,-0.52582774
0,2024-06-25,5.870090111905,-0.49961268
0,2024-06-25,5.870090111905,-0.49961268
0,2024-06-25,5.870090111905,-0.49961268
0,2024-12-02,5.625277812076,-0.48826272
0,2024-12-10,5.360589416489,-0.46613433
0,2024-05-05,5.297796166512,-0.45984935
0,2024-04-28,5.437383333333,-0.44091164
0,2024-08-03,5.481536747068,-0.43817311
0,2024-08-03,5.481536747068,-0.43817311
0,2025-08-11,5.246820823605,-0.40710499
0,2024-12-27,4.818363417918,-0.39227289
0,2024-12-27,4.818363417918,-0.39227289
0,2025-06-14,3.920240840776,-0.38995059
0,2025-10-18,3.560759980232,-0.38979296
0,2025-10-18,3.560759980232,-0.38979296
0,2025-10-18,3.560759980232,-0.38979296
0,2025-10-18,3.560759980232,-0.38979296
0,2024-07-17,5.955173504905,-0.36953029
0,2024-07-17,5.955173504905,-0.36953029
0,2024-07-17,5.955173504905,-0.36953029
0,2024-07-17,5.955173504905,-0.36953029
0,2024-06-24,5.899565087247,-0.36582296
0,2024-06-24,5.899565087247,-0.36582296
0,2024-06-24,5.899565087247,-0.36582296
0,2024-01-17,8.179138762173,-0.35457854
0,2024-01-17,8.179138762173,-0.35457854
0,2024-01-17,8.179138762173,-0.35457854
0,2024-12-20,5.116788536384,-0.34275561
0,2024-12-20,5.116788536384,-0.34275561
0,2024-07-10,5.910666285387,-0.3407277
0,2024-07-10,5.910666285387,-0.3407277
0,2024-07-10,5.910666285387,-0.3407277
0,2024-07-10,5.910666285387,-0.3407277
0,2025-05-07,3.00442866858,-0.3401687
0,2024-06-30,5.9036923659,-0.33170359
0,2024-06-30,5.9036923659,-0.33170359
0,2024-06-30,5.9036923659,-0.33170359
0,2025-10-28,3.606407550656,-0.32539747
0,2025-10-28,3.606407550656,-0.32539747
0,2025-10-28,3.606407550656,-0.32539747
0,2025-03-04,3.718770875084,-0.3196238
0,2024-12-31,4.752607324764,-0.30066459
0,2024-12-31,4.752607324764,-0.30066459
0,2025-09-22,4.229718713833,-0.2591979
0,2024-06-14,5.771000215599,-0.25783051
0,2024-12-01,5.652878711702,-0.25076362
0,2025-05-03,3.058673426842,-0.22680444
0,2024-04-29,5.42556099207,-0.21742703
0,2024-07-22,5.857106382979,-0.216899
0,2024-07-22,5.857106382979,-0.216899
0,2024-07-22,5.857106382979,-0.216899
0,2025-05-26,3.802651284865,-0.2147281
0,2025-05-26,3.802651284865,-0.2147281
0,2025-05-26,3.802651284865,-0.2147281
0,2024-04-25,5.147333735706,-0.20820092
0,2025-02-27,3.811516333818,-0.20646741
0,2024-12-09,5.385693985268,-0.20140813
0,2025-05-20,3.882738259987,-0.19759925
0,2025-05-20,3.882738259987,-0.19759925
0,2025-02-28,3.804851907929,-0.17484973
0,2025-10-25,3.541371158392,-0.16299411
0,2025-10-25,3.541371158392,-0.16299411
0,2025-10-25,3.541371158392,-0.16299411
0,2024-07-14,5.956839285059,-0.13710076
0,2024-07-14,5.956839285059,-0.13710076
0,2024-07-14,5.956839285059,-0.13710076
0,2024-07-14,5.956839285059,-0.13710076
0,2025-01-01,4.746797276446,-0.1222497
0,2025-01-01,4.746797276446,-0.1222497
0,2024-07-11,5.904127854925,-0.11062087
0,2024-07-11,5.904127854925,-0.11062087
0,2024-07-11,5.904127854925,-0.11062087
0,2024-07-11,5.904127854925,-0.11062087
0,2025-10-10,3.476030467979,-0.1075952
0,2025-10-10,3.476030467979,-0.1075952
0,2025-10-10,3.476030467979,-0.1075952
0,2023-12-04,9.609947307544,-0.10172016
0,2023-12-04,9.609947307544,-0.10172016
0,2025-05-29,3.899512527596,-0.09652741
0,2025-05-29,3.899512527596,-0.09652741
0,2025-05-29,3.899512527596,-0.09652741
0,2025-04-30,2.990364578992,-0.0867362
0,2025-01-11,4.71200700636,-0.05769104
0,2024-07-15,5.953845102661,-0.05026462
0,2024-07-15,5.953845102661,-0.05026462
0,2024-07-15,5.953845102661,-0.05026462
0,2024-07-15,5.953845102661,-0.05026462
0,2025-10-30,3.524961547727,-0.03397056
0,2025-10-30,3.524961547727,-0.03397056
0,2025-10-30,3.524961547727,-0.03397056
0,2025-06-01,3.841135202153,-0.01555381
0,2025-06-01,3.841135202153,-0.01555381
0,2025-06-01,3.841135202153,-0.01555381
0,2025-08-02,4.606717167603,-0.01486215
0,2024-10-27,4.255639736359,-0.0095423
0,2025-01-05,5.12604698384,0.00309303
0,2025-01-05,5.12604698384,0.00309303
0,2025-01-12,4.712494589525,0.01034767
0,2025-04-28,2.968553147983,0.02144586
0,2025-08-06,4.784869147347,0.0304874
0,2025-05-02,3.065626403607,0.03968718
0,2024-11-02,4.385482622766,0.04160045
0,2025-11-10,3.596472830307,0.04544444
0,2025-11-10,3.596472830307,0.04544444
0,2024-05-07,5.212982553501,0.09394842
0,2024-01-04,7.004753233124,0.11996144
0,2024-01-04,7.004753233124,0.11996144
0,2024-01-04,7.004753233124,0.11996144
0,2024-06-23,5.921226292544,0.13341428
0,2024-06-23,5.921226292544,0.13341428
0,2024-06-23,5.921226292544,0.13341428
0,2024-01-12,8.504265434805,0.13347046
0,2024-01-12,8.504265434805,0.13347046
0,2024-01-12,8.504265434805,0.13347046
0,2024-05-12,4.925096719933,0.1402392
0,2025-11-01,3.537674580049,0.14217823
0,2025-11-01,3.537674580049,0.14217823
0,2025-11-01,3.537674580049,0.14217823
0,2025-06-03,3.921002130585,0.14592938
0,2025-06-03,3.921002130585,0.14592938
0,2025-06-03,3.921002130585,0.14592938
0,2025-04-05,3.045089571877,0.17569273
0,2025-12-20,3.486059555733,0.19130616
0,2025-12-20,3.486059555733,0.19130616
0,2025-12-26,3.507948496619,0.19170691
0,2025-12-26,3.507948496619,0.19170691
0,2025-12-22,3.504427356402,0.191877
0,2025-12-22,3.504427356402,0.191877
0,2025-12-23,3.51164251265,0.20588688
0,2025-12-23,3.51164251265,0.20588688
0,2024-04-20,5.526063364257,0.20806935
0,2024-06-26,5.882642550368,0.21383724
0,2024-06-26,5.882642550368,0.21383724
0,2024-06-26,5.882642550368,0.21383724
0,2025-10-31,3.532651917973,0.21816891
0,2025-10-31,3.532651917973,0.21816891
0,2025-10-31,3.532651917973,0.21816891
0,2024-11-29,5.486762954594,0.24368431
0,2024-06-07,5.378018634721,0.24399315
0,2025-06-04,3.930677999307,0.2467703
0,2025-06-04,3.930677999307,0.2467703
0,2025-06-04,3.930677999307,0.2467703
0,2025-03-16,3.133410826968,0.24695741
0,2025-06-15,3.93012352914,0.25209391
0,2025-05-09,3.517223796884,0.25854249
0,2024-07-28,5.600530912828,0.26752509
0,2024-07-28,5.600530912828,0.26752509
0,2024-07-28,5.600530912828,0.26752509
0,2024-06-08,5.392619072037,0.27148358
0,2024-07-09,5.930874417345,0.2937077
0,2024-07-09,5.930874417345,0.2937077
0,2024-07-09,5.930874417345,0.2937077
0,2024-07-09,5.930874417345,0.2937077
0,2024-01-19,7.91799160519,0.30118913
0,2024-01-19,7.91799160519,0.30118913
0,2024-10-26,4.25604586101,0.31808615
0,2024-12-22,5.049666579397,0.32516292
0,2024-12-22,5.049666579397,0.32516292
0,2024-12-22,5.049666579397,0.32516292
0,2025-12-21,3.497716043628,0.33437432
0,2025-12-21,3.497716043628,0.33437432
0,2024-10-18,4.410536331314,0.33965921
0,2024-11-01,4.383659000821,0.34323457
0,2024-04-23,5.311678242077,0.34709285
0,2024-10-28,4.271170076407,0.3649355
0,2024-07-03,5.920192774551,0.36607003
0,2024-07-03,5.920192774551,0.36607003
0,2024-07-03,5.920192774551,0.36607003
0,2024-07-03,5.920192774551,0.36607003
0,2024-01-13,8.535494338123,0.36721459
0,2024-01-13,8.535494338123,0.36721459
0,2024-01-13,8.535494338123,0.36721459
0,2025-05-16,3.9250494927,0.38056155
0,2025-05-16,3.9250494927,0.38056155
0,2025-05-16,3.9250494927,0.38056155
0,2025-03-31,3.013395514983,0.38260858
0,2025-01-10,4.714726981423,0.38741307
0,2024-07-16,5.977261295638,0.3932953
0,2024-07-16,5.977261295638,0.3932953
0,2024-07-16,5.977261295638,0.3932953
0,2024-07-16,5.977261295638,0.3932953
0,2025-03-25,3.27988065197,0.41033022
0,2025-03-25,3.27988065197,0.41033022
0,2024-06-21,6.001057821911,0.41132654
0,2024-06-21,6.001057821911,0.41132654
0,2024-06-21,6.001057821911,0.41132654
0,2025-09-30,4.110250894636,0.41201632
0,2025-09-30,4.110250894636,0.41201632
0,2024-12-14,5.405951383068,0.41282126
0,2024-12-14,5.405951383068,0.41282126
0,2025-12-29,3.447485259226,0.41381492
0,2025-12-29,3.447485259226,0.41381492
0,2024-06-19,5.941717586564,0.41611411
0,2024-06-19,5.941717586564,0.41611411
0,2024-10-19,4.429034955678,0.41941893
0,2024-07-20,5.929380244667,0.4307805
0,2024-07-20,5.929380244667,0.4307805
0,2024-07-20,5.929380244667,0.4307805
0,2024-12-16,5.532277980493,0.44010164
0,2024-12-16,5.532277980493,0.44010164
0,2024-06-28,5.956778134821,0.44651272
0,2024-06-28,5.956778134821,0.44651272
0,2024-06-28,5.956778134821,0.44651272
0,2024-11-03,4.405142734184,0.44829984
0,2025-07-28,4.610040531029,0.45269416
0,2025-11-12,3.582956441441,0.45672266
0,2025-09-25,4.095940062558,0.46124594
0,2025-09-25,4.095940062558,0.46124594
0,2023-12-24,8.557796917498,0.46853729
0,2024-01-11,8.492929882597,0.48488938
0,2024-01-11,8.492929882597,0.48488938
0,2024-01-11,8.492929882597,0.48488938
0,2025-10-15,3.430675268817,0.49389838
0,2025-10-15,3.430675268817,0.49389838
0,2025-10-15,3.430675268817,0.49389838
0,2025-10-15,3.430675268817,0.49389838
0,2025-10-09,3.479774538449,0.49501929
0,2025-10-09,3.479774538449,0.49501929
0,2025-12-14,3.491235268641,0.49513784
0,2025-12-14,3.491235268641,0.49513784
0,2024-12-11,5.388010003372,0.51152186
0,2024-12-11,5.388010003372,0.51152186
0,2025-09-28,4.170371861319,0.5269526
0,2025-09-28,4.170371861319,0.5269526
0,2024-07-05,5.991099949774,0.55057297
0,2024-07-05,5.991099949774,0.55057297
0,2024-07-05,5.991099949774,0.55057297
0,2024-01-02,7.542268173234,0.55823254
0,2024-01-02,7.542268173234,0.55823254
0,2024-01-02,7.542268173234,0.55823254
0,2025-12-25,3.501236384691,0.58309468
0,2025-12-25,3.501236384691,0.58309468
0,2025-05-25,3.810834216774,0.58450972
0,2025-05-25,3.810834216774,0.58450972
0,2025-05-25,3.810834216774,0.58450972
0,2024-06-20,5.976474994042,0.58497239
0,2024-06-20,5.976474994042,0.58497239
0,2024-07-18,5.99076713239,0.59769254
0,2024-07-18,5.99076713239,0.59769254
0,2024-07-18,5.99076713239,0.59769254
0,2024-07-18,5.99076713239,0.59769254
0,2025-12-10,3.720188413256,0.61170291
0,2025-12-10,3.720188413256,0.61170291
0,2024-07-31,5.60888580354,0.61199067
0,2024-07-31,5.60888580354,0.61199067
0,2025-11-03,3.629198094682,0.61581964
0,2025-11-03,3.629198094682,0.61581964
0,2025-11-03,3.629198094682,0.61581964
0,2024-07-04,5.958295186707,0.64360087
0,2024-07-04,5.958295186707,0.64360087
0,2024-07-04,5.958295186707,0.64360087
0,2024-05-09,5.087781334317,0.65672574
0,2024-06-13,5.785918077918,0.66855343
0,2024-05-02,5.328402947526,0.68402549
0,2025-06-07,3.87871762195,0.7088385
0,2025-06-07,3.87871762195,0.7088385
0,2024-11-11,5.111348323113,0.70899198
0,2024-05-04,5.322270593257,0.73623634
0,2025-10-19,3.586994680133,0.73677249
0,2025-10-19,3.586994680133,0.73677249
0,2025-10-19,3.586994680133,0.73677249
0,2025-10-19,3.586994680133,0.73677249
0,2025-05-28,3.90328026312,0.74773989
0,2025-05-28,3.90328026312,0.74773989
0,2025-05-28,3.90328026312,0.74773989
0,2025-03-05,3.74678255056,0.75325091
0,2024-01-07,7.346410629297,0.79427573
0,2024-01-07,7.346410629297,0.79427573
0,2024-01-07,7.346410629297,0.79427573
0,2024-06-27,5.930298597367,0.81011291
0,2024-06-27,5.930298597367,0.81011291
0,2024-06-27,5.930298597367,0.81011291
0,2025-04-26,2.99896272392,0.81454307
0,2025-07-19,4.899991820487,0.81982066
0,2025-04-29,2.992960559161,0.82219889
0,2025-05-04,3.084083469722,0.83075371
0,2025-10-20,3.617077336822,0.83865908
0,2025-10-20,3.617077336822,0.83865908
0,2025-10-20,3.617077336822,0.83865908
0,2025-10-20,3.617077336822,0.83865908
0,2025-04-03,3.065916073056,0.84587118
0,2023-12-29,7.328829115941,0.85951728
0,2023-12-29,7.328829115941,0.85951728
0,2023-12-29,7.328829115941,0.85951728
0,2025-03-18,3.075733690027,0.88526569
0,2025-03-18,3.075733690027,0.88526569
0,2024-11-09,5.005905322792,1.00208369
0,2025-08-03,4.653662950052,1.01907238
0,2025-06-06,3.851417293467,1.05177745
0,2025-06-06,3.851417293467,1.05177745
0,2025-06-06,3.851417293467,1.05177745
0,2024-07-01,5.967600867679,1.08251748
0,2024-07-01,5.967600867679,1.08251748
0,2024-07-01,5.967600867679,1.08251748
0,2024-07-01,5.967600867679,1.08251748
0,2025-06-18,3.915439466749,1.09198897
0,2025-03-14,3.251564945227,1.10734629
0,2025-04-25,2.974732248447,1.12248121
0,2024-06-16,5.93490620136,1.13074443
0,2024-06-16,5.93490620136,1.13074443
0,2025-12-30,3.488297561261,1.18382818
0,2025-12-30,3.488297561261,1.18382818
0,2024-12-08,5.396563101828,1.2058769
0,2023-12-31,7.31533380363,1.22686721
0,2023-12-31,7.31533380363,1.22686721
0,2023-12-31,7.31533380363,1.22686721
0,2024-05-13,4.98598928493,1.23637298
0,2025-01-14,4.614388345068,1.27361755
0,2025-10-21,3.663540534153,1.28455084
0,2025-10-21,3.663540534153,1.28455084
0,2025-10-21,3.663540534153,1.28455084
