replicate_index,lower_5th_pct,upper_95th_pct
790,-3.7181188739999995,3.526568554999991
791,-4.051327198999999,3.2547664189999996
792,-3.53135705,3.2547664189999996
793,-3.6145853139999997,3.6024031679999933
794,-3.4365451129999998,3.362698430999993
795,-3.73139757,2.81699503
796,-4.384736920499999,3.3325914844999986
797,-3.8214608954999996,2.96696907
798,-3.4268441404999996,3.3692075094999963
799,-3.5054187734999993,3.209256619999994
800,-3.6145853139999997,3.43620866
801,-3.7181188739999995,3.22402189
802,-3.96231593,3.225456758
803,-3.78394051,3.424917614999999
804,-3.78155355,3.2863611249999933
805,-3.53135705,3.314593386499998
806,-4.087309712000001,3.25245736
807,-4.2502044869999995,3.418580236499995
808,-3.51632031,3.54144722
809,-3.4426283185,3.209256619999994
810,-3.9352015729999987,3.4333954894999983
811,-4.1816771,3.18820838
812,-3.3369335979999994,3.4270581109999947
813,-3.7740301529999996,2.96611296
814,-3.78394051,3.22570997
815,-4.62472842,3.3684220499999964
816,-3.522129907,3.22402189
817,-3.8214608954999996,3.2233564314999996
818,-3.586299121,3.4737601204999966
819,-3.5846006,3.2247912994999997
820,-3.4231423564999997,3.25245736
821,-3.4268441404999996,3.2233564314999996
822,-4.1810981015,2.6952697505
823,-3.586299121,3.12050662
824,-3.568724077,3.418580236499995
825,-4.161199804,2.96696907
826,-4.087309712000001,3.2481920394999975
827,-3.529101539,3.1825860679999964
828,-4.051327198999999,3.2547664189999996
829,-3.5813673935,3.097475987499986
830,-3.5846006,3.6949388869999935
831,-3.586299121,2.96126167
832,-3.352952294,3.42623469
833,-4.06703507,3.411116811499996
834,-3.7181188739999995,3.411116811499996
835,-3.78394051,3.2484452514999975
836,-4.17781711,3.2195855
837,-3.5823694264999997,3.44225612
838,-3.5073466034999994,3.3325914844999986
839,-3.6195241,3.3038902414999916
840,-3.9421808614999994,3.290373233499996
841,-3.6195241,3.12050662
842,-4.087309712000001,3.2148789319999973
843,-3.58659886,3.178053115999994
844,-4.06703507,3.4333954894999983
845,-4.1647776819999995,3.7577817129999964
846,-3.4564956,3.31768676
847,-4.822430873499999,3.323214555499993
848,-3.5846006,3.633434835499998
849,-4.62472842,3.323214555499993
850,-3.51632031,3.22570997
851,-3.52315513,3.3750663894999997
852,-3.78155355,2.72177082
853,-3.7181188739999995,3.526568554999991
854,-3.530126762,3.1507263
855,-3.6110523684999998,3.6131601
856,-3.568724077,2.808981293499995
857,-4.031192130499999,3.424917614999999
858,-3.558292564,3.3684220499999964
859,-3.53135705,3.31768676
860,-3.7740301529999996,3.4347125644999994
861,-4.06703507,2.9364342749999817
862,-4.1816771,3.4347125644999994
863,-4.031192130499999,3.6131601
864,-3.6319009069999995,3.1825860679999964
865,-3.51632031,3.41745419
866,-4.2507834854999995,3.2186498634999965
867,-3.4564956,3.2547664189999996
868,-4.822430873499999,3.3750663894999997
869,-4.2502044869999995,3.44225612
870,-4.06703507,3.2907807144999963
871,-3.529101539,3.5321280844999943
872,-3.586299121,3.4347125644999994
873,-3.45646254,3.2907807144999963
874,-3.8214608954999996,3.375205
875,-3.7740301529999996,3.2233564314999996
876,-4.06703507,3.2551739
877,-3.9421808614999994,3.225456758
878,-3.586299121,3.178053115999994
879,-3.73139757,2.96611296
880,-3.82808214,2.753187881999994
881,-3.7760590689999995,2.96696907
882,-3.56972611,3.2551739
883,-3.568724077,3.2551739
884,-3.4422972415,3.097010603999986
885,-3.7096777634999993,3.3692075094999963
886,-3.6393706055,3.3750663894999997
887,-3.78394051,3.2186498634999965
888,-3.5073135434999996,3.44225612
889,-3.558292564,3.31768676
890,-3.4231423564999997,3.225456758
891,-4.601555379,3.3750663894999997
892,-3.78394051,3.424917614999999
893,-3.5823694264999997,3.2484452514999975
894,-3.78155355,3.9514859054999842
895,-3.7096777634999993,3.2233564314999996
896,-3.78155355,3.424917614999999
897,-4.47024148,3.4398529054999987
898,-3.714616549499999,3.12050662
899,-3.586299121,3.4347125644999994
900,-3.7181188739999995,3.43620866
901,-4.1647776819999995,3.4333954894999983
902,-3.5846006,3.2195855
903,-4.06703507,3.78015219
904,-3.7760590689999995,3.410978200999996
905,-3.6195241,3.605396023999981
906,-4.087309712000001,3.33522173
907,-3.529101539,3.78015219
908,-3.5098822119999995,3.2481920394999975
909,-4.62472842,3.308309830999994
910,-3.9421808614999994,2.83911094
911,-3.4545677699999997,2.954713360499993
912,-3.7181188739999995,3.22570997
913,-3.614285575,3.375205
914,-4.1816771,3.2551739
915,-3.58659886,3.314593386499998
916,-3.45646254,3.29706427
917,-4.051327198999999,3.2547664189999996
918,-3.6145853139999997,3.37428093
919,-3.4562752,2.96696907
920,-4.26297873,3.4413490009999994
921,-4.06703507,3.3684220499999964
922,-3.36999586,3.2863611249999933
923,-3.56972611,3.424917614999999
924,-3.9421808614999994,3.25245736
925,-3.529101539,3.2186498634999965
926,-4.06703507,3.1507263
927,-3.586299121,3.097475987499986
928,-3.6195241,3.25245736
929,-3.5131562004999997,3.41745419
930,-3.52315513,3.47931965
931,-3.9421808614999994,3.1507263
932,-3.586299121,3.44225612
933,-3.568724077,3.2551739
934,-3.73139757,3.237197700999991
935,-4.371962677499999,2.76340377
936,-4.168058673499999,3.22570997
937,-3.56972611,3.4737601204999966
938,-4.0245708859999985,3.2148789319999973
939,-3.36999586,3.2233564314999996
940,-3.7181188739999995,2.883485702999999
941,-3.522129907,3.6949388869999935
942,-3.783582466,3.308309830999994
943,-3.5073466034999994,3.424917614999999
944,-5.085564095,2.83911094
945,-3.0528645904999987,2.868262386999997
946,-3.96231593,3.2547664189999996
947,-3.96231593,2.96611296
948,-3.522129907,3.097010603999986
949,-4.1647776819999995,3.29706427
950,-3.5846006,3.225456758
951,-3.529101539,2.96126167
952,-3.56304589,3.47931965
953,-4.2507834854999995,3.3665772639999947
954,-3.43687619,2.88526434
955,-4.779777565999999,3.4413490009999994
956,-3.367493866,3.2099294674999905
957,-3.73139757,3.1825860679999964
958,-3.35089186,3.29706427
959,-3.434346831,2.96696907
960,-4.031192130499999,3.3325914844999986
961,-3.5846006,3.22570997
962,-3.530126762,3.225456758
963,-3.586299121,3.43620866
964,-4.17781711,3.33522173
965,-3.82808214,3.2484452514999975
966,-3.558292564,3.2195855
967,-3.557062276,3.3038902414999916
968,-4.1647776819999995,3.2547664189999996
969,-3.78155355,3.6913609924999915
970,-3.7181188739999995,3.22570997
971,-3.7181188739999995,3.225456758
972,-4.17781711,3.37428093
973,-3.64287293,3.2195855
974,-3.82808214,3.22570997
975,-3.530126762,3.6913609924999915
976,-3.352952294,2.956435634499997
977,-3.43252115,2.96696907
978,-3.6393706055,3.4398529054999987
979,-3.5044036919999995,3.4347125644999994
980,-3.5840679475,3.209256619999994
981,-3.5846006,3.25245736
982,-4.601555379,3.322807074499993
983,-3.4426283185,3.097475987499986
984,-3.529101539,3.6131601
985,-3.9421808614999994,2.96611296
986,-3.563970751,2.922514535999996
987,-3.614285575,3.365791804499995
988,-4.09088759,3.526568554999991
989,-3.56972611,3.1825860679999964
990,-4.2507834854999995,3.11995911
991,-4.09088759,3.411116811499996
992,-3.6393706055,3.314593386499998
993,-4.1810981015,3.22570997
994,-4.601555379,3.31768676
995,-3.9421808614999994,3.44225612
996,-4.1647776819999995,3.2481920394999975
997,-3.522129907,2.96696907
998,-3.6393706055,3.2547664189999996
999,-3.367493866,3.42623469
